click.kivvi.infrastructure.scheduling.HeartbeatTriggerTest  Tests run: 4, Failures: 0, Errors: 0, Skipped: 0, Time elapsed: 0.007 s -- in click.kivvi.infrastructure.scheduling.HeartbeatTriggerTest
click.kivvi.infrastructure.session.SessionLockRegistryTest  Tests run: 6, Failures: 0, Errors: 0, Skipped: 0, Time elapsed: 0.110 s -- in click.kivvi.infrastructure.session.SessionLockRegistryTest
click.kivvi.infrastructure.session.SessionRequestSerializationFilterTest  Tests run: 5, Failures: 0, Errors: 0, Skipped: 0, Time elapsed: 0.330 s -- in click.kivvi.infrastructure.session.SessionRequestSerializationFilterTest
click.kivvi.infrastructure.tracking.EventDedupCleanupJobTest  Tests run: 1, Failures: 0, Errors: 0, Skipped: 0, Time elapsed: 0.004 s -- in click.kivvi.infrastructure.tracking.EventDedupCleanupJobTest
click.kivvi.testsupport.FailOnWarnLogExtensionTest  Tests run: 7, Failures: 0, Errors: 0, Skipped: 0, Time elapsed: 0.007 s -- in click.kivvi.testsupport.FailOnWarnLogExtensionTest
click.kivvi.web.AutomationsControllerTest  Tests run: 7, Failures: 0, Errors: 0, Skipped: 0, Time elapsed: 0.210 s -- in click.kivvi.web.AutomationsControllerTest
click.kivvi.web.CampaignsControllerTest  Tests run: 7, Failures: 0, Errors: 0, Skipped: 0, Time elapsed: 0.291 s -- in click.kivvi.web.CampaignsControllerTest
click.kivvi.web.CollectControllerTest  Tests run: 9, Failures: 0, Errors: 0, Skipped: 0, Time elapsed: 0.341 s -- in click.kivvi.web.CollectControllerTest
click.kivvi.web.CustomersControllerTest  Tests run: 7, Failures: 0, Errors: 0, Skipped: 0, Time elapsed: 0.153 s -- in click.kivvi.web.CustomersControllerTest
click.kivvi.web.DashboardControllerTest  Tests run: 4, Failures: 0, Errors: 0, Skipped: 0, Time elapsed: 0.136 s -- in click.kivvi.web.DashboardControllerTest
click.kivvi.web.EventsControllerTest  Tests run: 3, Failures: 0, Errors: 0, Skipped: 0, Time elapsed: 0.123 s -- in click.kivvi.web.EventsControllerTest
click.kivvi.web.FeedsControllerTest  Tests run: 2, Failures: 0, Errors: 0, Skipped: 0, Time elapsed: 0.186 s -- in click.kivvi.web.FeedsControllerTest
click.kivvi.web.ImportControllerTest  Tests run: 6, Failures: 0, Errors: 0, Skipped: 0, Time elapsed: 0.157 s -- in click.kivvi.web.ImportControllerTest
click.kivvi.web.ImportUploadControllerTest  Tests run: 2, Failures: 0, Errors: 0, Skipped: 0, Time elapsed: 0.126 s -- in click.kivvi.web.ImportUploadControllerTest
click.kivvi.web.LandingControllerTest  Tests run: 4, Failures: 0, Errors: 0, Skipped: 0, Time elapsed: 0.120 s -- in click.kivvi.web.LandingControllerTest
click.kivvi.web.LoginControllerTest  Tests run: 4, Failures: 0, Errors: 0, Skipped: 0, Time elapsed: 0.148 s -- in click.kivvi.web.LoginControllerTest
click.kivvi.web.PreferencesControllerTest  Tests run: 4, Failures: 0, Errors: 0, Skipped: 0, Time elapsed: 0.105 s -- in click.kivvi.web.PreferencesControllerTest
click.kivvi.web.SettingsControllerTest  Tests run: 6, Failures: 0, Errors: 0, Skipped: 0, Time elapsed: 2.054 s -- in click.kivvi.web.SettingsControllerTest
click.kivvi.web.SpaDocumentControllerTest  Tests run: 23, Failures: 0, Errors: 0, Skipped: 0, Time elapsed: 0.212 s -- in click.kivvi.web.SpaDocumentControllerTest
click.kivvi.web.WidgetControllerTest  Tests run: 8, Failures: 0, Errors: 0, Skipped: 0, Time elapsed: 0.202 s -- in click.kivvi.web.WidgetControllerTest
total: 289 tests, 0 failures, 0 errors
